date,open_price,high_price,low_price,close_price,volume,RSI_14,SMA_20,OBV,ATRr_14,rolling_mean_close_5,target_close
2024-10-17,422.36,422.5,415.59,416.72,14820000.0,45.710439855302916,421.735,-15109000.0,6.886098063102785,417.408,418.16
2024-10-18,417.14,419.65,416.26,418.16,17145300.0,47.678392801456695,420.8795,2036300.0,6.636376688093163,417.776,418.78
2024-10-21,416.12,418.96,413.75,418.78,14206100.0,48.54327000853153,420.14300000000003,16242400.0,6.53449260682182,417.704,427.51
2024-10-22,418.49,430.58,418.04,427.51,25482200.0,58.85625589928765,420.06000000000006,41724600.0,6.963457546203322,419.45799999999997,424.6
2024-10-23,430.86,431.08,422.53,424.6,19654400.0,54.905997931668566,419.6845,22070200.0,7.076782037995726,421.154,424.73
2024-10-24,425.33,425.98,422.4,424.73,13581600.0,55.05113775042319,419.3555,35651800.0,6.827011829375266,422.756,428.15
2024-10-25,426.76,432.52,426.57,428.15,16899100.0,58.80738836547733,419.36199999999997,52550900.0,6.89579671482869,424.754,426.59
2024-10-28,431.66,431.94,426.3,426.59,14882400.0,56.4885039296,419.1764999999999,37668500.0,6.806096929960091,426.316,431.95
2024-10-29,428.0,433.17,425.8,431.95,17644100.0,62.02872692605649,419.7395,55312600.0,6.84637572881794,427.204,432.53
2024-10-30,437.44,438.5,432.1,432.53,29749100.0,62.58390156182822,420.5095,85061700.0,6.825206029929399,428.78999999999996,406.35
2024-10-31,415.36,416.16,406.3,406.35,53971000.0,36.583290460211884,420.0,31090700.0,8.211262983622026,425.1139999999999,410.37
2024-11-01,409.01,415.5,407.5,410.37,24230400.0,40.659998137115544,419.71549999999996,55321100.0,8.278315638499473,421.558,408.46
2024-11-04,409.8,410.42,405.57,408.46,19672300.0,39.36517615554218,419.6615,35648800.0,8.033435913239282,417.93199999999996,411.46
2024-11-05,408.37,414.9,408.08,411.46,17626000.0,42.464393104928305,419.49899999999997,53274800.0,7.946761907342996,413.834,420.18
2024-11-06,412.42,420.45,410.52,420.18,26681800.0,50.40017803726617,419.63500000000005,79956600.0,8.088421789457954,411.36400000000003,425.43
2024-11-07,421.28,426.85,419.88,425.43,19901800.0,54.47174599951906,420.1145,99858400.0,8.00853450917134,415.18,422.54
2024-11-08,425.32,426.5,421.78,422.54,16891400.0,51.94396252637648,420.4255,82967000.0,7.773639160846529,417.61400000000003,418.01
2024-11-11,422.52,424.81,416.0,418.01,24503300.0,48.17054246772588,420.369,58463700.0,7.847664942750813,419.524,423.03
2024-11-12,418.25,424.44,417.2,423.03,19401200.0,52.30539067903402,420.5835,77864900.0,7.804260299801946,421.838,425.2
2024-11-13,421.64,429.33,418.21,425.2,21502200.0,54.01326604554745,421.0375,99367100.0,8.041098871000035,422.842,426.89
2024-11-14,425.0,428.17,420.0,426.89,30246900.0,55.354115334306336,421.546,129614000.0,8.050306095264746,423.134,415.0
2024-11-15,419.82,422.8,413.64,415.0,28247600.0,45.338183715259454,421.38800000000003,101366400.0,8.421712831389907,421.62600000000003,415.76
2024-11-18,414.87,418.4,412.1,415.76,24742000.0,46.010643028179125,421.23699999999997,126108400.0,8.270161904008827,421.17599999999993,417.79
2024-11-19,413.11,417.94,411.55,417.79,18133500.0,47.85588934888658,420.75100000000003,144241900.0,8.135864616220408,420.12800000000004,415.49
2024-11-20,416.87,417.29,410.58,415.49,19191700.0,45.940070965202736,420.2955,125050200.0,8.069731425263857,418.18600000000004,412.87
2024-11-21,419.5,419.78,410.29,412.87,20780200.0,43.78953166342731,419.7025,104270000.0,8.17117918641901,415.38199999999995,417.0
